timestamp,bicep_raw,tricep_raw,bicep_envelope,tricep_envelope,ratio_b_to_t,co_activation,label
18:18:02.290579,163.54,887.94,28.473999999999997,62.85399999999995,0.4530181054507274,28.473999999999997,yaw towards right
18:18:02.296967,135.54,981.19,23.370499999999996,62.28549999999995,0.3752157404211255,23.370499999999996,yaw towards right
18:18:02.313452,157.32,959.74,16.176999999999996,59.62249999999997,0.2713237452304081,16.176999999999996,yaw towards right
18:18:02.324306,156.73,921.27,13.0705,58.57999999999995,0.2231222260157052,13.0705,yaw towards right
18:18:02.338488,142.12,909.15,13.953499999999996,63.935499999999955,0.2182433859123649,13.953499999999996,yaw towards right
18:18:02.346944,115.98,840.01,16.777499999999993,70.80699999999997,0.2369469120284717,16.777499999999993,yaw towards right
18:18:02.358373,105.83,839.11,19.536499999999993,75.70599999999995,0.2580574855361531,19.536499999999993,yaw towards right
18:18:02.371884,134.5,837.27,18.88599999999999,82.04449999999997,0.2301921518200488,18.88599999999999,yaw towards right
18:18:02.381303,129.97,738.72,17.003999999999987,90.74999999999996,0.1873719008264462,17.003999999999987,yaw towards right
18:18:02.391003,144.72,751.9,14.20399999999999,86.33099999999999,0.1645295432695091,14.20399999999999,yaw towards right
18:18:02.403587,120.54,867.23,15.634999999999993,72.91450000000002,0.2144292287542256,15.634999999999993,yaw towards right
18:18:02.413456,124.69,861.66,13.572499999999993,70.44950000000001,0.192655732120171,13.572499999999993,yaw towards right
18:18:02.425864,197.42,773.91,19.45199999999999,72.96200000000002,0.2666045338669442,19.45199999999999,yaw towards right
18:18:02.441503,203.34,781.51,26.19249999999999,71.60950000000003,0.3657685083683027,26.19249999999999,yaw towards right
18:18:02.449781,205.2,786.9,31.99849999999999,67.99650000000001,0.4705903980351927,31.99849999999999,yaw towards right
18:18:02.458079,182.32,789.08,32.739999999999995,58.05600000000002,0.5639382665013088,32.739999999999995,yaw towards right
18:18:02.473963,152.48,792.56,29.313999999999982,50.90300000000001,0.5758796141681233,29.313999999999982,yaw towards right
18:18:02.485384,149.64,903.92,29.022999999999996,55.926,0.518953617279977,29.022999999999996,yaw towards right
18:18:02.494076,143.29,890.73,29.294999999999995,50.552500000000016,0.5794965629790808,29.294999999999995,yaw towards right
18:18:02.507627,120.34,809.96,31.778,40.21500000000002,0.7902026606987439,31.778,yaw towards right
18:18:02.518854,133.01,810.51,32.135,39.77900000000001,0.807838306644209,32.135,yaw towards right
18:18:02.529857,143.01,810.37,32.1855,39.60750000000002,0.8126112478697212,32.1855,yaw towards right
18:18:02.539876,128.51,700.84,27.4625,43.08450000000002,0.6374102055263491,27.4625,yaw towards right
18:18:02.551677,184.84,716.48,24.1895,45.89450000000001,0.5270675135364803,24.1895,yaw towards right
18:18:02.564285,177.44,840.33,19.990500000000004,46.39250000000001,0.4308993910653661,19.990500000000004,yaw towards right
18:18:02.575045,177.66,835.6,18.83900000000001,48.79950000000001,0.3860490373876782,18.83900000000001,yaw towards right
18:18:02.588463,171.24,941.03,20.928500000000017,60.14000000000001,0.3479963418689726,20.928500000000017,yaw towards right
18:18:02.592019,150.82,921.74,21.16300000000001,58.415499999999994,0.3622839828470185,21.16300000000001,yaw towards right
18:18:02.609113,173.02,904.29,21.585000000000015,56.54799999999998,0.3817111126830307,21.585000000000015,yaw towards right
18:18:02.617286,143.28,888.85,20.28800000000001,60.76649999999997,0.3338681674936029,20.28800000000001,yaw towards right
18:18:02.630037,154.67,875.58,19.31150000000001,61.60399999999997,0.3134780209077335,19.31150000000001,yaw towards right
18:18:02.639755,141.82,976.72,20.620000000000005,70.14349999999997,0.293968792546708,20.620000000000005,yaw towards right
18:18:02.654389,165.86,950.83,19.09350000000001,65.52749999999999,0.2913814810575714,19.09350000000001,yaw towards right
18:18:02.662382,144.65,1040.12,16.817500000000006,69.75999999999999,0.2410765481651377,16.817500000000006,yaw towards right
18:18:02.676685,159.2,1005.27,13.946500000000004,74.13199999999998,0.1881306318458966,13.946500000000004,yaw towards right
18:18:02.680086,167.61,974.6,11.8945,74.48299999999998,0.1596941583985607,11.8945,yaw towards right
18:18:02.698674,165.9,942.55,10.313499999999996,63.09949999999999,0.1634482048193725,10.313499999999996,yaw towards right
18:18:02.710801,176.24,920.56,11.307999999999998,55.84400000000001,0.2024926581190458,11.307999999999998,yaw towards right
18:18:02.724754,167.76,1015.17,10.631999999999996,52.96600000000001,0.200732545406487,10.631999999999996,yaw towards right
18:18:02.731518,182.2,982.85,10.488999999999995,48.596500000000006,0.2158385891988105,10.488999999999995,yaw towards right
18:18:02.742593,168.68,1067.55,9.852999999999998,55.6105,0.1771787701962758,9.852999999999998,yaw towards right
18:18:02.756518,179.17,1027.49,8.887999999999996,49.503,0.1795446740601579,8.887999999999996,yaw towards right
